business_id,compliment_count,qtde
VPc1WtRfz-y4g8Grk-mefg,0,7
VPcFNI-6HICR5SJM--KjNA,0,11
VPch3woHG--d-DZjfrHsug,0,2
VPeMLO-nIpo6wH9Aaf2qig,0,5
VPeMRbFbSEUJqlu2dqo2Kg,0,40
VPfSbgu0odpTvqndSX7mRg,0,1
VPhvdJpKc5nPzT0VdJgeKg,0,2
VPhzWNJx3Ns9ecdW8keeog,0,1
VPlfS20H2nAIPKagTrwVMg,0,3
VPm8VTL4L7n_Uxfjbhs1Tw,1,4
VPoI6WUJmKZrP3HObqBL9A,1,15
VPpeZPIS3WCyMPHJO__9Hg,0,2
VPqZQp7UCuTUKzNy3arTOQ,0,4
VPqod6TW20VRw7n8zKtP5g,0,5
VPsM3-P-C-qFUyfQmx6A8A,0,3
VPutKT6WwwK8uoZHUmE6Ew,0,1
VPwSB_iDwyxqj2USrb3J2g,0,2
VPy6caA99Yh32k8ED6WaCw,0,8
VQ-XB6SpvmJoSVz8na5XFA,0,8
VQ1tEWBj60SmwGktNAW2lA,0,1
VQ8RkrPl0tdnK9jBNwxitw,0,1
VQ8jdHT_hSwuALw1hu52Ag,0,2
VQ9lAZeuMPmu-tT7mmFnzg,0,1
VQAmVxvPROLhSoeDc8C5gQ,0,1
VQAvxsfVn5OS5ZFCB18I9Q,0,4
VQAyKvF5d9Z8KIQdympIRA,0,1
VQBOBXLk8f5dxtP1-_yPUw,0,2
VQBrSBEtPf38vM8kLahT6A,0,1
VQDl9gM4PBMRnPMipFycrQ,0,1
VQF9b3l544ffdV6UeEIWpg,1,3
VQGetWNN1f0dMWQ6ehDAVg,0,7
VQI5RRYagtACAzUgj__urw,0,1
VQJBKw1MdTQN_tgA3gV_iA,0,1
VQL8cwZpQyxsEcMCPw950Q,0,5
VQNGyIwxXot4nPV0YWdq_w,0,2
VQPvUFt_F9lYA0g_WWMp1g,0,18
VQUQNGcktcLJpCdzd8dAgQ,0,13
VQXZ5h-J3Keuc3bz6NqfRQ,0,2
VQaCZ5c1Etdf9qw3wAlYiQ,0,3
VQaZf8APldXwA-qZHIM1UA,0,3
VQbxNTnBYm07SFSCGQX1iw,0,1
VQc61gmKJfNgPTEUwnzK4Q,0,2
VQdAyPjM2di-KVWO-wtZYQ,0,4
VQde1fwBagW-EGK40Ux0qA,0,9
VQjnWNI5MQX_-KDk6-Dzqg,0,1
VQkrYJgDZIDsnaphQh1ZDw,0,2
VQm0mQT3Sl71BUTcqZOZfQ,0,1
VQo2aozjKpuZd7x-i0h2dA,2,19
VQuLLGGYvRuRGowh-teFHg,0,6
VQxErVoFd7oRCPM5YxH-oQ,0,2
VR01T1Y7GN_swCkY9TmD9A,0,5
VR0D2Le_OGEJTnYHCSrFnA,0,1
VR1cbxGi6yzkrouTs7oEPA,0,14
VR2KTJlOPzlaBHJQBArjPg,0,1
VR2LTEsJByan97fcYRkl5w,0,6
VR6GpWIda3SfvPC-lg9H3w,0,7
VR7vnIP0rg1teDUVp6L0qA,0,1
VR8QvH2g-jEG5EfMzA_G9w,1,202
VRAsO8JBRJxesILjiOjNAQ,0,7
VRC7J-ahI4em9ddhihxq5w,1,60
VRCkQ0hpl7m2yJ0IJAUrkA,0,1
VRE0F_MunQ6jlQxQ6fJ7Cw,0,2
VRITGrZmdlHfMZ0HBk8E7Q,0,1
VRKJpWhQeUE_38jnKrgsrA,0,1
VRMNW1GXYihRxEnr1UI8hA,0,2
VRMjbkBk8nmFkwlK2u9x3Q,0,2
VROz_QsY3CHgKuS6gIqQbg,0,1
VRPWvul3zvvvLR1rHGm0sA,0,1
VRS6xyJ_FS43EBl50IhUgA,0,5
VRTQMh7wVgmzg96YttL3mQ,0,32
VRTfAP2DjvUYxRY3dw37hA,0,23
VRTrhsYKSJo1kGX5RqBlFA,0,12
VRU-AYF0YDwCNS2Q-eRzrA,0,7
VRUtFKBw21UqtJpXUXSp_A,0,2
VRWzDJojknDnVCAfmePO9g,1,3
VRYeIWCo4JPpEG6-Hm9RKA,0,7
VR_sPtvU1klpbsneylTTig,0,4
VRaBm3fvruXe8o-IPPDCXw,0,1
VRd3Ie45gOabvhCM64E00A,0,4
VReGPeJQMcCQWWvo0x-lnA,0,4
VReahJBDh6ekr55Gifzq8Q,0,1
VRhFa6FzRUaPSayVfdLs4Q,0,2
VRiol0eeDqe8_EeUytECqw,0,1
VRjMOWAzUIbM7Yd5QaiGnw,0,3
VRkMPX3vEYt1AMto3CcR6w,0,2
VRrmMCanFT7j8WugbNbGSA,0,3
VRslgKF7uDpjLjdR_TD-LQ,0,2
VRtmK83PpQBWnlqG63M1Yg,0,1
VRudmL7x4ONGXyyrYVXHVw,0,6
VRun5RZ7AbV_zcXfpS6aUg,0,1
VRvcAHLka10z0kEA0r8LSQ,2,4
VRwT0pscR5vESCrAnUpNwQ,0,54
VS-D4FyeyLcsV2-1Fow_4w,0,1
VS-F0ViMIgC4AG-GwMTWQQ,0,5
VS0GA00EcoekE_gVzo_tmg,0,2
VS1f4reZhIH6DvzJZmqgQw,0,1
VS6cBZIOm1-8GjS2aGG-iQ,0,1
VS9g0J9YGQuWjjeNhFbtWw,0,3
VS9uNJEbQR0wAqyTT1lZmw,0,2
VSBMnq44lGvas0N-Jgj8LA,0,1
VSGcuYDV3q-AAZ9ZPq4fBQ,0,1
VSKuaELhYMXOpLql_r4Z0A,0,25
VSNUFYBQ_wOFmRXZ8SeQ4w,0,19
VSOTAFVRvzO45J5ieW2MgA,0,7
VSPft3RUXDE8HnX6Anvbvg,0,1
VSQUwfZ8qdhd_NJpk5xBEg,0,2
VSX3ixrqQFwwGBUf15s0EQ,1,85
VSZI5mMEFumnTFiacwBtsw,0,1
VSZfpOFWhK4RcFvn_Ay1ZQ,0,7
VS_httFXb40NhKaV7YnKsA,0,1
VScOuCenagEz3pD1jZqTIA,0,1
VSd44OtllXPPgN0RRR9zzA,0,1
VSgrQWkpv15FJuqmNE3srg,0,9
VSh9c3BdX75LXWWrElASuA,0,2
VSi-cNgzcyxsQXez5LsOsQ,0,2
VSjzy2RF0ojIVCSyEoTnXA,1,22
VSkNNLEGTwVCjXTqQ4rCrg,0,6
VSmpIQJQTwJloxiIRG9UWg,0,4
VSo34eZH-0u-CMyLpXD1qQ,0,4
VSoYZ_hhaHtsWOTmI72rQA,0,5
VSsZ2zsZLRGSOt2DSJ-LAA,0,3
VStw2rq7JQKf0-faMfqoqA,0,2
VSu7GYn-Zln5TLZh_fMtvQ,0,13
VSvZQIQG-Df194DFIOdr1g,0,3
VSvxhA9651-6XQdqMmlB_Q,0,2
VSwv8-JoqQVYkfMqfdBECg,0,2
VT5DXG0EOITXzFlH6w8KUQ,0,3
VT5zZ-3RAkEYdlGF4gHuag,0,1
VT64zpO4LoagwwTPBEso2Q,0,14
VT8vUd-2s5IdvSNwhNHkpg,0,9
VT9VcNegXrl-BLDCjWH3fQ,0,78
VTBRAB5TGW1kqyNNsZJV1w,0,18
VTD3bSFVOOemJ4ztlvb7TA,0,3
VTFtFbuiPCrM7jnlKbtFdA,0,4
VTHTCB-hnE2xW5UtZ5ECzg,0,1
VTHua1ec6PkOEFvfzhyj4w,0,1
VTHvQmIJ5HabK5iDXxdllQ,0,16
VTJIw7e4s5MSkg4OdNer6w,0,20
VTLKqzjBLf9l7nGJJ0xewg,0,10
VTMe2__oQO-S-_28vdrHYg,0,1
VTO-vuExZ6hLh8835-3IqQ,0,2
VTO9G7Sqis2JjASsvt4IxA,0,1
VTOvXMJvmG1LNmYMdQ3eNw,0,1
VTYDxX-1ZiGO1guw8JBU3w,0,2
VTZ4Ef8aiRWPoBz5BoR8Kg,0,3
VTZUbs0PNCClsb9apbpijA,0,3
VT_91SDBpu3XHz6TPSrGGA,0,1
VT_BQGNIE3u_1RcrfvYaGQ,0,1
VT_k4MUOc_XhDf2u8Ln7vQ,0,2
VTdnlbOkEKWSsu_pzhInTA,0,2
VTfJS5W05j8LyCNZHaZV2w,0,3
VTgUhOv3Kje9hMStI1My4Q,0,2
VTh9kRFmgxYZTllCJZZ6wQ,0,4
VTjavn1UQBO0uODBp9ZJOw,0,1
VTkagyGa5G9BEVB5q9uipw,0,1
VTln7v7LPvqCfnsn8BawTQ,1,8
VToYLEDMy941SWceOZVuew,0,1
VTq6g0XGokIS9TPLwHO-hg,0,2
VTqNVgL8_My5jXTpr8lB3Q,0,12
VTqOiWg-pUrQ_8HAYjbeHw,0,10
VTs053zNx7kzMq5NUKQ3cQ,0,4
VTs4f6LnUMHD4ysOezHSUQ,0,7
VTvYfCKqT2-HVYwbZMEUjw,0,1
VTxsR3s6uTlJ1_Vep_bx2g,0,19
VU48dM-IpntaohboEvmfXg,0,6
VU5btOpyINHmCfGajZJe0Q,0,2
VU6OrkOmCC0OLMDNUjSTRw,0,2
VU7ZP9Xoe3Uj_0lHC458Bw,0,4
VU7w-xQch5FU3yOo1Tyotw,0,3
VUADGMPLJoWqhHb1G4LIcA,0,4
VUELt8LOBXTAGvyEhNbDFg,0,1
VUEbOHYJYcnmjfsnxCitiQ,0,13
VUJFCAfzscdYbSYCs8Z67g,0,1
VULB6Mg_KeEVBub9l5D9_g,0,1
VUOMSsBfoBxx_PP81INt8g,0,15
VUOn9pztnaEX49Xfb_9L7A,0,17
VURmKrp7gjfCO1izrJ7JPg,0,6
VUYJVBuHkGFsbQBGhxzZUg,0,1
VU_Is6n-JWMfNXN4LHvkXA,0,1
VUb97h3RTg6InKdfgB49Bw,0,14
VUbACJQR-_dVwyPYMFSodg,0,17
VUfPLyw7PhXbo9es2XdN9A,0,1
VUkgA68znMSOUDVHb0h8yQ,0,1
VUknuJV7f9DoqiYdsb1BLg,0,14
VUksB6cLSHwY_v8bwlOEMA,0,8
VUnZg4TKo-9wI06Wh4KvcQ,0,2
VUpgXlGTIZ3HLKQYdb8-TQ,0,7
VUrhzdgDpFi1K6zl9VuizQ,0,1
VUtazCTIc0aoOrQprP_s-Q,0,111
VUzf9PqBMtoY7eHOaKTPDA,0,3
VV13zmVP7OJf7DcqhKwxvA,0,1
VV2yZ-4KJau3sWRfqzzosg,0,1
VV3WtOKvIiP-s5HSDXVsUA,0,3
VV3eGgvMkEVBg3yNtClMBg,0,1
VV4NAmS0KJ8A8xOcQnKB6A,0,10
VV51MZo80ZlhCIGZIGyN8A,1,1
VV5QvID1xPwmyYXW6aCTSQ,0,2
VV5W_pMnAeq3AHy9TzC5gA,0,1
VV6Jq7aR-4eVEABId9-smQ,0,1
VVCi2_DIeRYZ9r5fez0KIA,0,20
VVD-Mdlcw4eoOZvoXK37KA,0,2
VVG7z0fNQ2Ok0IvI8WBK1A,0,6
VVGHTMBSNm-VbPdDwK_y9A,0,1
VVKDTYqQX5Fftk5LZ9qgrQ,2,42
VVKdJF1c1j7jHWIQBBi1sg,2,25
VVN5R41PHgeeI9DuqUT7ZA,0,2
VVPwQdO6g9DHCgdBCIlBsw,0,3
VVTrM-J-3qSQv0mGJF5fbQ,0,2
VVUL1lzBOipXJlOG1wURMg,0,13
VVW8mxu8Ru2UR3lVJYA81Q,1,44
VVbp-2Bs5_MGrjboTwpSRA,0,3
VVdbPZs0M6d_X5XdgyAhig,0,24
VVeEiDBnfekolbs8FzAD7w,0,18
VVeOWDoCsFOY16a_rV1a8g,0,1
VVeT1XqQYwrB_fbp3efdUg,0,41
VVitum45kCla5xkyclh4uA,0,1
VVk0V5b2u9ZwIme2jh-4Hg,0,1
VVkHYxdc2nWz0PgYtJ830A,0,1
VVkO08qlcTCkCq6t5gLcpw,0,5
VVku8bQkwB-8uBDLHunkBg,0,4
VVmAo9AkH1oZWvQrq3DOFg,0,2
VVmKZrCgQwX7pZoqCuaIWA,0,5
VVmmL3ZtcQfwjqXmlg_emQ,0,7
VVow6Cepzbnaretqxvj9ng,0,4
VVrFGEsvL0YHcDrEcJM4lA,0,7
VVtPNiqwtR_Os7J51mANGQ,0,1
VVuKecxPy_WgQ88Acc_SjQ,0,4
VVvJ9tX9uwl07GRnVIX5SA,0,1
VVvyHt--TrrK0bnHBf91_g,0,12
VVvzONfcVnJaiqQIgFEh9g,0,1
VVxLdIE2LQj5PSuIQzav5g,0,1
VW1XB4hbFr0gUyC6fNQXqw,0,5
VW25PpNtJp3_EyOLfxnx3Q,0,1
VW33YWpe_zPGDEHN0cNQfQ,0,12
VW3jmxNhOuxbnTi9zoSA-w,0,4
VW68QnKPITTscT9lfZSu9g,0,6
VW7jp7Y89n9yTU_POcEdAA,0,4
VW9qzO6Wxi8UlwT9024tMg,0,18
VWJ5ek9uX-VFsD9Tiy2Njw,0,19
VWKQMxwr-ZA7rDVykYExMQ,0,2
VWKS9tkpdw78J77SgPipLQ,0,21
VWKhHqNproJnbZtsXerrTw,0,5
VWMSLDPCvfqjw5DDHShQkA,0,30
VWMX-wK_6H-iELbqUmQvwg,0,6
VWMpdCvxo8O-iv-1ZoWvzw,0,1
VWOh8q-OdDR1t3hoPFy71A,0,1
VWR1zQYVyHAFRcF1acKczA,0,12
VWRyWe0IAQ9IrAq5-B_CXg,0,1
VWUr0a1LCklb597Jl8tElA,0,3
VWZgOoIKR7SJ75fk2wOzIg,0,3
VWb8gk_DKUCDKw3Xsdq8Jg,0,16
VWfZhPR_D0zoUL81Fddy2g,0,3
VWhMR4Skwdh4uTFs1nPvDA,0,3
VWjApb5nA_X1ZdOgey3ybQ,0,2
VWkiqMhV--oemj-y9eU_8g,1,2
VWmlsZOkiQQczVgGAt0npA,0,1
VWn0-myNv9SkyozBr2hJ0w,0,1
VWnMgGRexZMGFs7IrQR_9Q,0,9
VWtI26Mu69IrG0nugb23lg,0,1
VWtT4DKxQ4YVRWT88Z5SMA,3,125
VWxV0K-n99dzW3V24Z0nOw,0,2
VX-Zvo03Ikk14ZJVt9QQ3w,0,4
VX1ffAOEOBQb65jBCzesRg,0,2
VX2ceab1YVMMIxAt0aZEeg,0,4
VX4H76WbDbk3NbDivdTRIQ,0,5
VX6DcQETQbuPbTC4hUoREg,0,8
VX6NTwT4OpUw0jfKeeVRxQ,0,1
VXBJvZEsKd33cmwOlCf0Pg,0,1
VXDzO6TFPepoSSqgdbme6w,0,1
VXFycyyI3uEx6IOHkPLvSQ,0,4
VXIOTZb0vghuj9t7YSDWLA,1,37
VXIgLsIEG4Pw4kePmLlsLQ,0,12
VXKIx4WUGw3jNad0BOcFYQ,0,3
VXLRe-uD1AH_vuXnitHjvw,0,2
VXOmtsBy1QnMXY34M6qeMQ,0,7
VXRV6QYbShZn-8t9BwaR5A,0,6
VXS6YHFNzjOjlVEHdTJPXg,0,8
VXTReQT3Bqte_Liu58scdw,1,14
VXUQk-aRtFh1IExLqwtMrA,0,11
VXVm7OkAxGEY90DhMwas8Q,0,2
VXVrYjLRqNpQY-ogN9ztmQ,0,20
VXWCXy_wYgg5sbcz0kx_Qw,0,12
VXWDEueY3xJ9hGleXN0PEw,1,4
VXXkm4u_GwbiAhF-F681kA,0,1
VXZNuw1KD8bpBjsRGBh5Cg,0,1
VXa9hTDVheKKX4HrqCzlEA,0,1
VXeJQznHf_4qnm9iC9glhw,0,3
VXeMbfu9DsM1B3oBs2rEMA,0,9
VXgGOEiKx3-UZoU3-bVHRw,0,2
VXgMXIFa90rwehlRYQdf5A,0,1
VXhkxIOtHEHMzLf7X2tydw,0,1
VXhsAavBPlzmQPXqGBmoWQ,0,1
VXlK-DWw4ADR4TE7Eou5Dg,0,9
VXlOG6vaZxaXu4gHAoxRhw,0,1
VXm5812jvbLsomGtmLeE8w,0,2
VXnjTDoerAhO6r4bxwASiA,0,8
VXsjUX82DnnEB36G2YPBlw,0,13
VXyr1KyDiXc24WAwZ8tAmg,0,4
VXzBT1QMeast6celkQpcQg,0,24
VY-D9VEkUofLv1meT6gx0Q,0,3
VY-G8w4STqF-OTPpwRDPIg,0,4
VY3PJtC5Nbz5J3I1A2_Dzg,0,2
VY6TmD3FE2rxtK5fNaoGcA,0,12
VY6tvFScDfKSVZ08PiFWjA,0,1
VY7glXpgWYpGR03xJ03otw,0,3
VYB76xoHo14RuhuXI5o2iQ,0,3
VYBEIo9WAMtESUYMGdUJ2g,0,1
VYByx4yXYiZDeiaVVus7HQ,0,2
VYCRNo6c8pPGDdYwAyDFvw,0,1
VYE2gMEaJj6zxcSo36OWHQ,0,3
VYNriOotbFZ7Qj_6jwUB5g,0,20
VYOtofDcgJIV5-vPUd4sZA,0,17
VYRnGyOuZ74QN46WsOLXtw,0,1
VYRxbF0fq_fdC5WCqCYCwA,0,11
VYU2sbkozVV_O06RRBhjvw,0,3
VYUBY9SLdrvaajeX8i3kCA,0,2
VYW_JfcqNGovinnKS6PZJA,0,8
VYXmy2CrBf4LPJDEvizbow,0,7
VYY5fiRdQyDdDphQL2bmWQ,0,1
VYcICc0pJC5OamUCYrqmHg,0,1
VYdiiB3fetYm1P_Tau0otw,0,1
VYfXHgr0OUSjnXWcPqzY_g,0,7
VYk6kkWfV-Kh2TKqcxieZw,1,5
VYkosZRlRjStOFqIB62orQ,0,5
VYlytAxK8r1kH6jOc62Ozw,0,13
VYnokgAwo26T7jbCSTUUAg,0,3
VYp2vOy8n8OSeFsngKRwsw,0,5
VYpXvGPkx2k0lZlGry3HQw,0,3
VYq31wnw9n6cqF0onmHxYQ,0,2
VYqgGPB-wCG0EXdYk1qkwQ,0,1
VYuMUCoN6LWTxM80_itq1Q,0,78
VYux4cGJJyYkAwXtT2jUmQ,0,1
VYxLUFqQbPS0YWCajunTdQ,0,1
VYxW2QJHBEsPl_KUwd3aww,0,2
VYycqhv6AqC-AIl-MNA8Cw,0,3
VZ0o5DvDT1dSfHLhJD6txg,0,2
VZ0sYhyBRkQVNPtZEQWsGw,0,2
VZ4u6QVVU0ISOsUZ2WaJUQ,0,5
VZ6frDYdAvDF-M1U28pEBA,0,19
VZ6t5S833bw1LgrKxh8kSQ,0,2
VZ7rS4awhk5iWiji6OuY-A,0,4
VZ8iwm4wllHfkoN-cqi4bw,0,6
VZA0xUuZGpk_fizhLQXvOA,0,3
VZAFfIgobA9bdvOiZp6I_w,0,1
VZCUs6n7F4tcg-TCtx_9Ew,0,1
VZFj_K9pmBj8Y_K_VjI0jg,0,2
VZIKcDFFCFCwdF1XVdQuOA,0,11
VZKasnB7CiPwrwjBGfSJlg,0,3
VZNalLaIlNq-8quERNwGsQ,0,3
VZOQ2-cUP8bfCn7Q7ix9HQ,0,13
VZQ7R-LYP8Ja9k_-ODnJpw,0,1
VZQPYoK6l_vo5jwYgabJdQ,1,43
VZRk34COtgcnFqNWsE3gaQ,0,2
VZVbRlvadHuMiVcETbVAOQ,0,8
VZYw8bWXNDUkfH0G3BUuAw,0,8
VZZJayvsVd_IVul5DZ2LsA,0,2
VZZN_C81EzWw6yvaW4unHw,0,6
VZa00hKCxOczpJyfFj8AOQ,0,34
VZbKJBbcxCOvuZyuEOojsg,0,45
VZbir-d9wd_Vp4sgeTVcCA,0,27
VZcjLx_lV12nkIP0UKK0UQ,0,9
VZcpGAvHO7r0f2m9Fo2hKA,0,1
VZfbAuxhoQ4DsuMbt0mEug,0,1
VZh2OeHm_Or5BMsROKJP6w,0,2
VZi3j94rMS5qmVxtn8xhog,0,2
VZiCUfK61OnhF_wnz_OKiA,0,1
VZiZbY93wwLRv8DIRTkjPQ,0,6
VZi_uXh96DFzxY2AirgZYQ,0,2
VZiim1zBFDl3oWHcrAVrNA,0,1
VZkIgQTE4M2wePpHUs2XHg,0,1
VZl29j0EMaXP_RLf78sR9Q,0,23
VZpzm3HG_YXPHvY97m05qg,0,3
VZq8968w2ZvzXWkPx0VmJg,0,3
VZuaDpEn1_cB9AO7mWThVg,0,2
VZutMkuwqtEr7Z87_Ms6dg,0,3
VZx6NV7zz_A-As7UpT-lCA,0,1
VZxgDbsXnieH-qseiL8wYA,0,2
V_-TRlgkgqpK8QzcC9uYlg,0,22
V_2YX2rW_l5N3UwwifokCQ,0,8
V_2h-L7rqaj9mz3aamtoow,0,1
V_35UreRWiOmHUM3WFlX4A,0,10
V_3bAj4TJW-9-YWnGsbAlQ,0,11
V_5fPcCt5Kjno81FS1DrXQ,0,2
V_5fR80buVzj-mhVYBGOMg,0,5
V_6gs6mUnUwrTQFVvWKW1A,0,16
V_7yElBn4XkB0V84a5wpOQ,0,1
V_BwvwJSlvuBAvVSZAelug,0,1
V_DXV9qg7QtG1r58aUJOrQ,0,7
V_ILzGmClLXvo9Ca8w1YjA,0,4
V_KBvMXyBjvLH3rYcn-eXw,0,68
V_OYOVIC1cugsC4B6n5Z5Q,0,1
V_P9yqnmr9Ol42VWfFjW4g,0,2
V_PSvNFLZzqfgL_eVkRcvA,0,2
V_RCxGOkOI2sV9V25zTwrg,0,15
V_RD57ea9ATcoryET1vTkA,0,8
V_RFwFcpGCB_AVgxwFVpWA,0,2
V_TxEdzeEs8P5nGPANOY7A,2,310
V_U0TaR4zOnqn3pIn1ElWw,0,2
V_V02_im07PgRHHXzw3F7w,0,20
V_VQ9BgbLEzL9mPLQQlc6g,0,46
V_XIK99ysZ2yjc6TUiPw2Q,0,2
V_XNMV4yU6Lm4Z9L8CmYZA,0,2
V__sttfPm2hqTWjJVlB8qA,0,2
V_bGmQfSUVHkj94aJ1nagA,1,3
V_bdNk4zSuXRRG07I0aF7Q,0,1
V_eEOvRSQSxsf2mbl1P9HA,0,1
V_etfxpxo2Rm6_T8PWT2oQ,0,1
V_fa8HiyVDebFLbym--npQ,0,10
V_gL6e7qdJIlFNSWnv8q1g,0,2
V_jIfMz9Z7a5mthleRq0_w,0,14
V_jxQeTY-HU0KnSp2zmHtQ,1,41
V_kUalXREclnHWjWr5GUNw,0,1
V_maCS_uBRMjqa_BCEh3OA,0,9
V_n7zjIua_sLVJ5wNil9Pg,0,1
V_oOjMVRXnr_t_9i1CSivw,0,6
V_u55tQrZx-JMbFRHOgsBA,0,1
V_wxBI85L693fqGptgfN3A,0,20
V_zAqovWBwuGLVc-S38-rQ,0,1
Va-VdrGmGiqJ4KfLnCk6Yg,0,3
Va0hedZQH9aoMDxuDCZ2qg,0,2
Va40NJjgFfxtsQIa829utQ,0,2
Va677xKmHIMI_LPNDtS3iQ,0,1
Va6PWvkjhgrWxoXvB2yXug,0,1
VaEqjAeKAm_iUnOpaktyMg,0,6
VaFBymfd0f3ykSDX98uawQ,0,2
VaGBf_RMM5j8Mmz0mjQp1Q,0,1
VaGSZObr6D_EInSzXUUHlw,0,1
VaItWOY6iKmiqBXwFSc4_Q,0,19
VaKXUpmWTTWDKbpJ3aQdMw,2,199
VaLnPWq6cLnK5x2wXBVOKQ,0,9
VaQhUU3P4Z5A3oYPsEMbkw,0,20
VaT8k7iVnNXU8DaR5-OaNw,0,3
VaUfBrgVogbQxmMYhX4lMg,1,3
VaW4q0Rc3tfYOkYx4HCe_Q,0,1
VaWC-YiLkJPvse2Ejvj3cg,0,1
VaWzc9Y3WvI6qVh0zOBzjA,0,2
VaXXB11zCR5yhL2JxEybiQ,0,1
Va_evKljZVPPi5pigcKVIA,0,17
Vad_meSJQRA47z_p1TwItA,0,1
VahVKCDFougCFlWH87OYZQ,1,51
VahYIkK6nH3jTPrJUfZnlw,0,4
VaiYxIUfHIfYfwYgOupjMA,0,5
ValXhpMQun9FARSIdpqQKw,0,12
VaoWDEeJAeMT9SEM62CITA,0,5
VasgFCcYS8JUIdqb5KsPAQ,0,44
VatIfKapyAIs3owGkacoHQ,0,1
VatWIJnfdVahCRQWDMqEyQ,0,33
Vaw3D_gufdhEzm1dxC0Tlg,0,1
VawD7unTvrWLF14aYkt98g,0,4
Vay9xHwcvu7VRZOddBgn-A,4,165
Vb-YKjhYIPI2GuLk6RPFMw,0,1
Vb4aceiQjd1SVmEBFvrIXA,0,4
Vb6OPnq6B1W0V2Q6KuEXng,0,6
VbBD-_7QRpxn_UUnM5Cmug,0,1
VbD412ssoCtz6RklpRtLug,0,38
VbECcopyzJAkLBBaKls64g,0,3
VbEK6-etnKKaPamrG2jWjQ,3,58
VbFGfmrl0VtXc10vKpj5aw,0,1
VbJagc1dkCoRIa02n185jw,0,1
VbLonQgq9iEQA4FPJBklnQ,0,1
VbLv3tZpjOUGhSTLDIVZfA,0,4
VbMwCp9-Xz2w8MDOv44qBg,0,1
VbNd06QTQETvE_oulUY1UQ,0,2
VbOImKyZXvLuYkF4gnQWfQ,0,30
VbOaIjeEMI3y2U4VFw66IQ,0,1
VbPPexfp8wa7Fjqp3tRDmw,0,1
VbQVOC0PDTZUQrusdLk80Q,0,1
VbRT8CJlnCO9_rd0zW-rUw,0,3
VbRhikPI-Mmweau5WBv5CQ,1,6
VbT0Dny27xFyGuO-ryxYYg,0,9
VbY4yD6UmA9jKKxHscrxvg,0,9
VbYtdUn1_HM8Hv4vxTEGQQ,0,3
Vbal-AZnu2w6NttIKfdjDg,2,104
VbbPizWGJRTNeE8ABC3whQ,0,3
VbeBUCFZ2Amnf9E1A0BvGg,0,2
Vbi-yg7XvK3UhubyElaMHQ,0,5
Vbi7nxQ2lcScEKXYK_zccA,0,3
VbifPnMZDbKcobQEw3ORow,0,2
Vbj7aCPFv0hGqIDhxVlghw,0,3
Vbkb2shDxUE8H3PzrFnypA,3,22
VbmvagpfBfgvjOJb65BWVA,0,29
VbnCVDde6wpaUMDVjllHwA,0,1
VbqtbvvtNOe-YKA61-fSNA,0,79
VbqxzJFIziSm0RTWVfHTfw,0,1
VbrGaAmb4CJOL5oLsj2VsA,0,4
Vbs4uZdjyGKxVt-Fz4TPLw,0,1
VbsSpV0m2UbUtAW47B0RzQ,0,11
Vbt6SGcKNEK8bNRtrGAU2A,0,1
VbuqVOVUT4HYXKI6B_S59A,0,63
VbxdWrQ7WHSN7S0RUL7Pqg,0,1
Vc3j3d3Ej0TS-Uy9bmpBIA,0,9
Vc736i4U68KH31qEfArj7A,0,2
Vc8qxrL6KXNsbofLFYwQmA,0,4
Vc8sXKEdO9yVxbRlwBFHKQ,0,5
VcDKXH8PsnrccsotD60e9g,0,15
VcDKdOCeqAQNBONbl93sHg,0,3
VcGyezSNtkNBr2HidcaM1A,0,19
VcHikTMUC7InJUqnCh6iGg,0,6
VcI79PEOa9XcYuWdYc-bgQ,0,2
VcJUwtuimI07KQwOc1wEcQ,0,2
VcLEIFSPvi0eEcY4fWNSSg,0,2
VcMsRNzGtwpeeUAt4l1Drg,0,2
VcSn9QkXjo6lFuT6PIL2dA,0,4
VcTsTt2w9ITg9vQkAXqQzg,0,3
VcVZ8ezW97z2CPsXBF_Dvg,0,2
VcXzF9hKUyJZNrNgkzsiXg,0,5
VcYpdJIoDgwBOdIJ_IvadA,0,27
VcZQXpk6vYAXwemOrC9PTw,0,4
VcdVpDvaXGQ-vWoOghqfHg,0,5
VcpYP6btZ5Tb_qSLSVKHIw,0,23
VcsosJNN7ttW_q6-y8gdUw,0,1
Vcu-rDLi-VHautyy9u_uVA,0,7
VcvngG7SDCOHM8bOIGYMNQ,0,2
Vd-kilA-YpkKgayBtGVxgg,0,7
Vd09wVRVK6ljbTM2cIb-gg,0,3
Vd0MqEllhqMQmZVDsTTzAg,0,5
Vd109JaIMJvcrLJmmZTFVQ,0,1
Vd1HOb0V8CvMH63nsT4NhQ,0,1
Vd6FVCKq0bHqVneb0DjTnw,0,4
Vd6Q4p7SUa9wyjrzSReCDQ,0,1
Vd9KnyFQwCyHN-FgvufZGw,0,2
Vd9XJZ6A9PXS8S8hDPByHQ,0,8
VdA3G-9StL4mz2jfQS4uUA,0,1
VdBc-5hOR2gtNRVjMZN-KA,0,2
VdDEPXcqTb7U-3B5f7li-Q,0,1
VdDtMdy0QRVNLaiNmKRdNg,0,1
VdFLqrydzyc3wchPw_YZUw,0,1
VdIm2xLDKNnsroIlBkSuEQ,0,4
VdJ3t9GeirxG6DR3Jq3uhA,0,2
